SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.18283181,49,0,0.843647386,3958.0,20,0,3,0,1.0
0,0.153056463,36,0,0.198644595,9000.0,4,0,1,0,0.0
0,0.122368052,50,2,0.555088982,5000.0,17,0,3,0,0.0
0,0.001666556,76,0,0.394747367,7500.0,6,0,3,0,0.0
0,0.017796441,32,0,0.014666317,42000.0,4,0,2,0,0.0
0,0.206951598,75,0,0.393053473,4001.0,11,0,2,0,0.0
0,0.05475818,37,0,0.071367006,5800.0,4,0,0,0,1.0
0,0.064422791,62,0,0.01285347,3500.0,6,0,0,0,0.0
0,0.276265078,72,0,0.332223147,1200.0,5,0,0,0,0.0
0,0.331210438,39,1,0.216556689,5000.0,8,0,0,0,4.0
0,0.006671051,56,0,0.295139973,9608.0,16,0,2,0,1.0
0,0.01292102,75,0,0.174975004,7000.0,10,0,1,0,1.0
0,0.059306255,24,0,0.203622736,1600.0,5,0,0,0,1.0
0,0.036422035,30,0,1756.0,1.0,10,0,2,0,0.0
0,0.096380724,47,0,440.0,,3,0,0,0,0.0
0,0.9999999,47,0,0.0,,6,0,0,0,0.0
0,1.007851535,32,0,0.213874583,3300.0,10,0,0,0,0.0
0,0.156682604,57,0,0.299419981,16895.0,11,0,3,0,1.0
0,0.104910484,40,0,0.447290432,9447.0,9,0,2,0,0.0
0,0.9999999,50,0,0.232467713,7200.0,7,0,1,0,1.0
0,0.545019998,48,1,0.287546186,4600.0,6,0,0,0,2.0
0,0.130236248,58,0,2023.0,,23,0,2,0,0.0
0,0.418485054,53,0,0.195338513,1801.0,7,0,0,0,1.0
0,0.339475752,44,1,0.372894393,13000.0,13,0,2,0,2.0
0,0.081155737,36,0,0.517847629,5630.0,15,0,3,0,0.0
0,0.464163233,62,0,0.187237719,8101.0,11,0,1,0,0.0
0,0.019433745,49,0,2011.0,,14,0,2,0,0.0
0,0.0,33,0,2684.0,,5,0,2,0,0.0
0,0.168883112,48,0,2392.0,,3,0,2,0,0.0
0,0.039358977,51,0,0.130610672,5190.0,12,0,1,0,2.0
0,0.138409037,50,0,2167.0,,4,0,1,0,
0,0.024130845,76,0,0.016991504,2000.0,4,0,0,0,0.0
0,0.023912244,67,0,489.0,,6,0,0,0,0.0
0,0.007579215,57,0,0.204867006,5300.0,6,0,2,0,1.0
0,0.02365457,58,0,0.011792968,4578.0,6,0,0,0,2.0
0,0.070639405,32,0,2002.0,,8,0,1,0,
0,0.266183823,62,0,0.15959596,2969.0,11,0,0,0,0.0
0,0.269926624,60,0,0.649257749,13000.0,15,0,2,0,3.0
1,0.976900534,32,0,0.214566226,2800.0,5,0,0,0,0.0
0,0.134023607,71,0,0.46469422,6556.0,14,0,3,0,1.0
0,0.163042162,68,0,0.419746174,10715.0,8,1,2,0,0.0
0,0.0439715,37,0,0.023534841,4333.0,4,0,0,0,0.0
0,0.382730216,72,0,2115.0,,5,0,1,0,0.0
0,0.9999999,23,0,15.0,0.0,1,0,0,0,0.0
1,0.999940338,46,2,0.73272536,5701.0,9,1,2,0,2.0
0,0.322321405,39,0,3582.0,,11,0,4,0,0.0
0,0.9999999,80,0,0.178210603,9600.0,4,0,1,0,0.0
0,0.011217505,68,1,4016.0,,8,0,3,0,0.0
0,0.436851509,33,0,0.576522032,5945.0,9,0,1,0,0.0
0,0.004897105,60,0,1252.0,,11,0,1,0,0.0
0,0.017067091,74,0,0.429856714,3000.0,21,0,1,0,0.0
0,0.0,68,0,2663.0,,4,0,2,0,0.0
0,0.042368644,64,0,0.223050354,5500.0,4,0,1,0,1.0
0,0.171229941,46,0,0.289063221,10834.0,8,0,1,0,0.0
0,0.050031666,85,0,44.0,,2,0,0,0,0.0
0,0.001995226,93,0,0.000590388,8468.0,3,0,0,0,0.0
0,0.268761675,64,0,2049.0,,14,0,2,0,0.0
0,0.18825882,77,0,0.022988506,2000.0,4,0,0,0,0.0
0,0.002413627,47,0,9.0,,7,0,0,0,0.0
0,0.065313354,51,0,0.318490868,7500.0,9,0,1,0,0.0
0,0.159978419,54,1,0.653079231,11333.0,23,0,2,0,0.0
0,0.549202988,48,0,2651.0,,6,0,1,0,0.0
0,0.9999999,41,0,115.0,,1,0,0,0,
0,0.251774823,55,6,0.155312625,7500.0,11,0,0,0,1.0
0,0.305878456,47,0,3152.0,,11,0,1,0,1.0
0,0.994125566,40,0,1594.0,,9,0,2,0,0.0
0,0.259602624,46,0,0.046977587,8833.0,4,0,0,0,0.0
0,0.021586616,52,0,0.101870851,8284.0,3,0,1,0,0.0
0,0.06147429,41,0,21377.0,,13,0,7,0,0.0
0,0.0,56,0,0.046613153,7100.0,3,0,1,0,3.0
0,0.140419885,57,0,0.032229658,17033.0,4,0,0,0,3.0
1,0.9999999,44,2,0.146762887,24249.0,5,3,0,0,0.0
0,0.9999999,62,0,0.281817677,18000.0,7,0,2,0,0.0
0,0.235409195,40,1,850.0,,7,0,1,0,2.0
0,0.331496025,37,0,0.55341543,9500.0,9,0,2,0,1.0
0,0.090621023,50,0,0.770787042,8550.0,5,0,3,0,3.0
0,0.984112876,33,0,0.344514043,4948.0,3,0,1,0,1.0
0,0.758850479,33,0,0.188212309,3070.0,2,0,0,0,0.0
0,0.449197861,26,0,0.010361752,5500.0,4,0,0,0,1.0
0,0.590160656,35,0,0.304391721,1980.0,9,0,0,1,1.0
0,0.046535789,64,0,0.165734981,12700.0,10,0,2,0,0.0
0,0.353563905,67,0,3283.0,,12,0,1,0,
0,0.096190458,56,0,503.0,,11,0,1,0,0.0
0,0.0,73,0,1391.0,,5,0,1,0,0.0
1,0.940179638,66,0,0.306489729,5500.0,9,0,0,0,0.0
0,0.179422875,41,0,0.34166011,5083.0,4,0,1,0,2.0
0,0.874216844,45,3,0.358039505,10833.0,14,0,1,1,4.0
0,0.299168219,56,0,0.287350405,7770.0,15,0,1,0,0.0
0,0.001665258,43,0,0.448855114,10000.0,7,0,1,0,2.0
0,0.45996108,57,0,0.637191735,4500.0,11,0,1,0,1.0
0,0.005405319,41,0,0.320642867,7590.0,12,0,1,0,0.0
0,0.0,75,0,3.0,,8,0,0,0,
0,0.943305669,45,0,0.42604712,4583.0,8,0,2,0,0.0
1,0.728150491,31,0,0.824725092,3000.0,10,0,2,0,1.0
0,0.9999999,29,0,0.187568157,2750.0,3,0,0,1,0.0
0,0.593556582,67,0,1.389229281,3100.0,15,0,1,0,0.0
0,0.0,52,1,1.232418525,2331.0,11,0,1,0,2.0
0,0.031225135,80,0,42.0,0.0,3,0,0,0,0.0
0,0.003555358,70,0,0.18566124,3500.0,13,0,1,0,1.0
0,0.090396987,59,0,0.007231497,11200.0,4,0,0,0,1.0
0,1.004559804,27,2,0.424959656,1858.0,6,3,0,0,2.0
1,0.9999999,44,98,0.0,6283.0,1,98,0,98,2.0
0,0.290284674,68,0,0.230471191,8000.0,10,0,1,0,1.0
0,0.063819386,63,0,0.212329321,24753.0,8,0,3,0,1.0
0,0.082579622,59,0,0.292766472,4962.0,9,0,2,0,1.0
0,0.069426092,59,0,0.004071138,14000.0,5,0,0,0,0.0
0,0.395691501,54,0,0.314834025,5783.0,11,0,2,0,3.0
0,0.415485713,78,0,0.432737915,9908.0,15,0,2,0,1.0
0,0.9999999,32,0,0.0,2430.0,4,0,0,0,0.0
0,0.210411966,32,0,0.953139644,3200.0,20,0,2,0,1.0
0,0.060994917,28,1,21.0,,4,0,0,0,0.0
0,0.55126498,34,1,0.316980415,5258.0,4,0,1,0,2.0
1,1.465534466,29,1,136.0,0.0,1,3,0,0,0.0
0,0.013969903,71,0,3.583143508,3950.0,6,0,0,0,0.0
0,0.580652933,25,0,193.0,0.0,4,0,0,0,1.0
1,0.824701195,33,3,0.118051084,4658.0,4,0,0,0,2.0
0,0.054698878,61,0,0.370301796,5400.0,10,0,2,0,0.0
1,0.999946817,41,3,0.504279658,12500.0,6,3,1,1,0.0
1,0.229267145,58,0,4484.0,,11,0,2,0,0.0
0,0.118811275,57,0,0.117432215,16153.0,8,0,1,0,1.0
0,0.508834476,62,0,1124.0,,5,0,2,0,
0,0.012075016,84,0,9.0,,5,0,0,0,0.0
0,0.719051238,65,0,0.858636611,7363.0,7,0,3,0,0.0
0,0.9999999,58,2,0.303657829,5166.0,2,0,1,0,0.0
0,0.678796,69,0,0.13212609,1490.0,2,0,0,0,0.0
0,0.322490335,50,0,71.0,,2,0,0,0,0.0
0,0.058575711,76,0,0.162643258,4100.0,7,0,0,0,0.0
1,0.815478832,50,2,0.567056446,6926.0,13,0,1,0,2.0
0,0.020996389,54,0,546.0,0.0,13,0,1,0,0.0
0,0.080778217,53,2,0.510051036,9600.0,15,0,2,0,3.0
0,0.9999999,32,0,0.138287238,3000.0,1,1,0,1,0.0
0,0.074626866,39,0,0.316995128,13750.0,10,0,1,0,0.0
0,0.105268024,73,0,1792.0,,13,0,2,0,0.0
0,0.366329209,31,1,0.208705357,3583.0,6,0,0,0,0.0
0,0.061397544,47,0,0.309738994,39500.0,9,0,4,1,3.0
1,0.9999999,31,0,0.193241314,2100.0,1,1,0,0,1.0
0,0.27089097,47,0,0.51845108,8237.0,9,0,2,0,0.0
0,0.125823247,52,0,0.180296811,9500.0,4,0,1,0,2.0
0,0.105192983,36,0,2521.0,,15,0,2,0,0.0
0,0.31507397,32,0,0.030992252,4000.0,1,0,0,0,1.0
0,0.00605649,67,0,1613.0,,5,0,1,0,0.0
0,0.967650376,60,0,4411.0,,15,0,2,0,0.0
0,0.760035816,33,1,0.3860025,5600.0,5,0,1,0,0.0
0,0.001513929,52,0,0.192380624,5800.0,6,0,1,0,0.0
0,0.017119956,64,0,0.095854161,3400.0,7,0,1,0,0.0
0,0.392974254,50,0,0.861753785,3500.0,7,0,2,0,2.0
0,0.676760101,57,0,1.610744581,3182.0,18,0,2,0,1.0
0,0.129572536,77,0,0.012429073,3700.0,6,0,0,0,0.0
0,0.83830539,39,0,0.433721052,9542.0,4,0,1,0,2.0
0,0.014152748,61,0,3513.0,,18,0,2,0,1.0
0,0.026505308,73,0,0.198739899,7300.0,15,0,1,0,0.0
0,0.033499163,83,0,0.001844116,26570.0,5,0,0,0,0.0
0,0.52173913,70,0,0.296778191,1613.0,8,0,0,0,0.0
1,0.528959508,66,0,0.731411726,3052.0,9,1,2,2,1.0
0,0.471397249,29,0,0.336665892,4300.0,6,0,1,0,2.0
0,0.01297608,64,0,0.019556714,2300.0,10,0,0,0,0.0
0,0.618858478,57,0,0.372451409,23100.0,18,0,3,0,0.0
0,0.623706351,44,0,1497.0,,16,0,0,0,0.0
0,0.454223107,31,0,0.32651834,4988.0,9,0,0,0,2.0
0,0.278538908,55,0,1.008883953,1800.0,8,0,2,0,0.0
0,0.094986069,33,0,0.578018357,8497.0,14,0,4,0,2.0
0,0.111897127,41,0,1.539292142,5000.0,13,0,9,0,0.0
0,0.100649892,49,0,217.0,,4,0,0,0,0.0
0,0.095695011,38,0,0.141085891,10000.0,7,0,1,0,1.0
1,0.916966178,35,1,0.356214595,3000.0,14,0,0,0,0.0
0,0.030839383,67,0,1124.0,,5,0,1,0,0.0
0,0.044475641,49,0,0.310344828,13600.0,12,0,2,0,3.0
0,0.0,45,0,0.209219154,5032.0,3,0,1,0,2.0
0,0.058667092,48,0,0.909446104,4350.0,9,0,3,0,0.0
0,0.03763657,41,0,0.297883392,7700.0,5,0,1,0,0.0
0,0.06269104,56,0,0.379155211,4000.0,11,0,1,0,1.0
0,0.897525677,27,1,0.24037981,2000.0,7,0,0,0,0.0
0,0.140036594,45,2,0.028564206,3955.0,7,0,0,1,1.0
0,0.134396098,61,0,0.357436059,9500.0,16,0,2,0,0.0
0,0.020614988,64,0,0.596616035,5200.0,10,0,1,0,1.0
0,0.023198453,63,0,0.004997501,2000.0,1,0,0,0,0.0
0,0.999862939,59,6,0.570810691,9016.0,8,0,2,1,1.0
0,0.9999999,57,0,0.591136288,3000.0,5,1,1,0,0.0
0,0.014574309,87,0,0.006242197,1601.0,3,0,0,0,0.0
0,0.0,55,0,3.640718563,500.0,11,0,2,0,0.0
0,0.628055443,59,0,0.815453029,7195.0,22,0,2,0,3.0
0,0.751531212,43,0,0.546545212,4500.0,9,0,1,0,3.0
0,0.534244779,37,0,0.225618945,4644.0,5,0,0,0,0.0
0,0.010731192,55,0,1.878276322,2250.0,17,0,1,0,0.0
1,1.053406239,39,0,0.312601088,6800.0,20,0,1,0,2.0
1,0.515846562,42,0,2.270260747,2837.0,4,0,2,0,2.0
0,0.038768825,49,0,0.018041237,3879.0,11,0,0,0,0.0
0,0.013777268,70,0,0.233933162,3500.0,6,0,1,0,0.0
0,0.01585557,64,0,0.112411607,4100.0,10,0,1,0,0.0
0,0.079627388,58,0,0.244452909,10500.0,5,0,1,0,0.0
0,0.0,45,0,0.0,3100.0,5,0,0,0,2.0
0,0.005153648,41,0,4.0,,2,0,0,0,0.0
0,0.018821684,60,0,0.968939664,2800.0,4,0,1,0,0.0
0,0.179692987,32,0,0.209172739,2332.0,5,0,0,0,1.0
0,0.01567369,33,0,10.0,,1,0,0,0,0.0
0,0.01253814,59,0,0.001999714,7000.0,2,0,0,0,0.0
0,1.00313917,29,1,2.568862275,500.0,12,0,0,1,0.0
0,0.033511799,85,0,0.229636202,5634.0,11,0,1,0,0.0
0,0.045356063,67,0,0.013410818,4473.0,4,0,0,0,0.0
0,0.357314281,40,0,0.173360447,5900.0,5,0,0,0,2.0
0,0.112818331,58,0,0.720819795,4000.0,16,0,2,0,0.0
0,0.9999999,46,0,6311.0,,3,1,2,0,0.0
0,0.483402128,60,1,0.781801963,5604.0,28,0,2,0,2.0
0,0.015160801,68,0,14.0,,7,0,0,0,0.0
0,0.272413884,48,0,0.288881271,8750.0,7,0,1,0,3.0
1,0.932919323,41,0,0.638117542,8966.0,10,0,2,0,2.0
0,0.080799975,67,0,3584.0,,6,0,3,0,0.0
0,0.101431411,68,0,0.317276273,9486.0,12,0,2,0,0.0
0,0.034102075,49,0,0.225745629,5833.0,6,0,2,0,2.0
0,0.162396956,48,0,0.601844735,1300.0,11,0,0,0,0.0
0,0.677041921,67,0,4778.0,,13,0,2,0,0.0
0,0.216130645,72,0,0.262915011,7800.0,3,0,1,0,0.0
0,0.284070544,31,0,0.430946792,5111.0,8,0,2,0,2.0
1,0.9999999,32,0,280.0,,1,1,0,0,1.0
0,0.165242996,39,0,0.209930023,3000.0,12,0,0,0,0.0
0,0.020361295,64,0,0.08885116,5300.0,9,0,1,0,0.0
0,0.184794314,54,1,0.253646426,9666.0,7,0,1,0,2.0
0,0.003826123,81,1,0.178688759,7000.0,18,0,2,0,0.0
0,0.036737409,60,0,3867.0,,15,0,2,0,3.0
0,9.93e-06,40,0,0.192089768,9000.0,10,0,1,0,4.0
0,0.0270025,74,0,0.253725918,5501.0,29,0,2,0,1.0
0,0.0,86,0,0.052792321,4583.0,12,0,1,0,0.0
0,0.697455952,78,0,0.325604341,6080.0,7,0,0,0,0.0
0,0.060758566,38,0,0.40166277,3848.0,14,0,2,0,2.0
0,0.0,46,0,0.0,4833.0,1,1,0,0,1.0
0,0.527629502,49,2,0.455886158,3864.0,10,0,2,0,2.0
0,0.022047269,64,0,0.179836134,7200.0,6,0,1,0,1.0
0,0.093156984,68,1,0.408066429,5900.0,40,0,2,0,0.0
0,0.649724178,62,0,7656.0,,21,0,2,0,0.0
0,0.00448263,68,1,0.211714891,2833.0,15,0,1,0,0.0
0,0.009999662,82,0,0.002352249,3400.0,5,0,0,0,0.0
0,0.223388306,25,0,735.0,,1,0,0,0,0.0
0,0.86633227,46,1,9741.0,,16,0,6,0,0.0
0,0.151491444,31,0,0.25901242,3300.0,9,0,0,0,0.0
0,0.478835045,51,0,0.281414287,9700.0,13,0,1,0,0.0
0,0.082047075,45,0,1164.0,,5,0,2,0,0.0
0,0.26474443,62,0,0.110762415,5416.0,9,0,0,1,1.0
0,0.052695214,84,0,0.005997601,2500.0,4,0,0,0,0.0
0,0.044669511,48,0,0.161992684,17222.0,5,0,1,0,1.0
0,0.0,47,0,0.239347793,6500.0,3,0,1,0,3.0
0,0.841451032,31,0,0.297610501,9750.0,10,0,2,0,0.0
0,0.298283619,30,0,0.728965004,2685.0,6,0,1,0,2.0
0,0.9999999,43,2,1569.0,,2,0,1,0,0.0
0,0.9999999,24,0,41.0,,0,3,0,0,0.0
1,0.9999999,46,0,0.0,3855.0,0,0,0,0,1.0
0,0.005656632,61,0,0.437920378,5500.0,15,0,1,0,0.0
0,0.579015712,44,0,0.145713187,2600.0,3,0,0,0,2.0
0,0.011070699,70,2,0.097119733,4200.0,7,0,0,0,0.0
0,0.131947936,71,0,0.071845845,11468.0,4,0,1,0,1.0
0,0.00293521,49,0,0.440889778,4000.0,15,0,1,0,2.0
0,0.057592874,58,0,0.254468191,8000.0,13,0,2,0,0.0
0,0.0,30,0,0.298705399,9500.0,8,0,1,0,0.0
0,0.003492955,48,0,0.382723455,5000.0,6,0,1,0,3.0
0,0.0,50,0,0.189841354,7500.0,7,0,2,0,2.0
0,0.580975929,42,1,0.028673181,10950.0,3,1,0,0,0.0
0,0.029474897,63,1,1845.0,,11,0,1,0,0.0
0,0.155132582,62,0,0.389287913,4872.0,7,0,1,0,0.0
0,0.013874133,74,0,6.0,,3,0,0,0,0.0
0,0.9999999,29,1,0.130929791,3161.0,3,0,0,0,0.0
0,0.008719302,35,3,0.032468678,17000.0,4,0,0,2,2.0
0,0.114987053,62,0,1841.0,,5,0,1,0,2.0
0,0.229988558,37,0,0.201399009,10292.0,5,0,2,0,3.0
0,0.548897496,52,0,2657.0,,11,4,1,0,1.0
0,0.020462199,65,0,0.011536687,6500.0,6,0,0,0,0.0
0,0.791520848,49,0,0.829931973,1910.0,6,1,1,0,0.0
0,0.0,51,0,0.689243028,3011.0,6,0,1,0,1.0
0,0.055184508,75,0,0.054811206,6567.0,4,0,0,0,0.0
1,0.199755828,56,1,0.522944116,2200.0,10,0,1,0,0.0
0,0.126376287,41,0,0.295079751,7397.0,12,0,1,0,4.0
0,0.54798299,51,0,0.410307898,2987.0,6,0,2,0,0.0
1,0.9999999,52,0,0.504023409,4100.0,1,0,1,1,5.0
0,0.448197322,35,0,0.176588217,6500.0,4,0,1,0,0.0
0,0.021344613,55,0,0.114728881,7800.0,15,0,1,0,0.0
0,0.933832344,75,0,1386.0,,9,0,0,1,0.0
0,0.0,30,0,0.396736597,2144.0,7,0,0,0,0.0
0,0.004168656,44,0,0.295207292,3400.0,9,0,1,0,0.0
0,0.832104651,47,0,0.754365541,11166.0,18,0,3,0,2.0
0,0.661508021,45,2,0.730763078,6250.0,9,0,2,0,3.0
0,0.334955501,38,0,0.013705614,51000.0,3,0,0,0,0.0
0,0.023533789,26,0,0.112823772,6292.0,7,0,0,0,0.0
0,0.363854538,69,0,0.250299976,4166.0,5,0,2,0,0.0
0,0.734149811,65,0,1.980261648,4356.0,21,0,5,0,0.0
0,0.822400231,63,0,0.515793683,2500.0,12,0,0,0,0.0
0,0.220620891,41,0,0.89044141,3148.0,11,0,1,0,2.0
0,0.080525841,65,1,0.119020408,12249.0,13,0,1,0,0.0
0,0.9999999,36,0,0.036091061,1800.0,2,0,0,0,0.0
0,0.543800604,59,0,0.669475789,7000.0,16,0,1,0,2.0
0,0.025113568,47,1,0.218330537,4767.0,6,0,0,0,0.0
1,0.416342838,47,4,5245.0,,18,0,2,0,2.0
0,0.009084374,48,0,1861.0,,5,0,1,0,0.0
0,0.065089125,74,0,0.144088245,2900.0,4,0,0,0,1.0
0,0.138861139,24,0,0.004592423,870.0,1,0,0,0,0.0
0,0.100302065,67,0,0.22762179,8333.0,9,1,1,0,1.0
0,0.939825669,55,0,0.363686841,1800.0,9,0,0,0,0.0
0,0.0,38,0,0.19973545,3779.0,4,0,1,0,0.0
0,0.022900763,54,0,0.434313137,5000.0,14,0,1,0,0.0
1,0.9999999,30,1,0.146083614,2080.0,1,0,0,0,0.0
1,0.974184165,55,1,0.565207732,4500.0,7,0,2,0,0.0
0,0.246415814,35,1,0.323671498,6416.0,19,0,1,0,0.0
0,0.225986699,46,0,0.31437866,7684.0,19,0,2,0,1.0
1,0.9999999,44,3,2826.0,,8,3,1,1,0.0
0,0.299113392,77,0,0.043705153,3065.0,3,0,0,0,0.0
0,0.18473036,45,0,2433.0,0.0,4,0,1,0,1.0
0,0.229786374,53,0,1805.0,,4,0,1,0,
0,0.007709777,42,0,0.00279944,5000.0,12,0,0,0,0.0
0,0.064793409,75,0,0.322903188,8500.0,15,0,3,0,1.0
0,0.194872479,46,0,0.308016495,22066.0,21,0,4,0,5.0
0,0.9999999,29,0,0.000514536,3886.0,1,0,0,0,0.0
0,0.083776927,39,1,2556.0,,6,0,2,0,0.0
0,0.0,43,0,0.256885738,11000.0,6,0,1,0,2.0
0,0.43387723,62,0,0.933030178,2418.0,19,0,1,0,0.0
0,0.045155938,49,0,0.179831453,7000.0,12,0,1,0,0.0
0,0.841932645,38,0,0.286166508,3158.0,6,0,0,0,4.0
0,0.9999999,29,0,0.314841849,2054.0,2,0,1,0,0.0
0,0.061434649,63,0,0.120413757,11310.0,6,0,1,0,0.0
0,0.103332571,48,0,0.262873713,10000.0,16,0,2,0,0.0
0,0.634209221,55,0,0.44848638,23750.0,22,0,2,0,0.0
0,0.126181463,35,0,0.574211741,3900.0,18,0,2,0,3.0
0,0.931353123,54,0,0.361642557,15000.0,10,0,2,0,3.0
1,0.908366534,35,2,0.23431427,1800.0,3,1,0,1,0.0
0,0.150110375,31,0,0.44955045,1000.0,4,0,0,0,0.0
0,0.02331308,79,0,0.032193561,5000.0,18,0,1,0,0.0
0,0.853937169,32,0,0.140345982,3583.0,7,0,0,0,0.0
0,0.04357791,51,0,40.0,,4,0,0,0,
0,0.159339833,71,0,1689.0,,13,0,1,0,0.0
0,0.124862505,61,0,0.298978232,2250.0,8,0,0,0,0.0
0,0.374729054,47,0,0.332741004,2250.0,12,0,0,0,1.0
0,0.373507311,32,0,0.155136268,6200.0,10,0,0,0,0.0
0,0.007095529,73,1,0.806835742,11000.0,12,0,5,0,0.0
0,0.467135209,69,0,1.018296341,3333.0,7,0,2,0,2.0
0,0.9999999,81,0,0.0,,4,0,0,0,0.0
0,0.402905917,66,1,0.922380336,1545.0,10,0,1,0,0.0
0,0.365217052,53,0,7.721393035,200.0,11,0,1,0,0.0
0,0.082583377,64,1,1.088590141,2900.0,14,0,2,0,1.0
0,0.0,55,1,0.431928012,6000.0,13,0,2,0,0.0
0,0.044789163,41,0,1837.0,,4,0,1,0,0.0
0,0.0023529,72,0,1606.0,,5,0,2,0,
0,0.012023807,46,0,2713.0,,8,0,1,0,0.0
0,0.000745083,46,0,1887.0,,8,0,1,0,1.0
1,0.980464544,50,2,0.843156357,2052.0,7,0,1,0,2.0
0,0.275709721,61,0,1867.0,,16,0,1,0,1.0
0,0.049801924,48,0,256.0,,3,0,0,0,0.0
0,0.054413434,51,0,0.302450487,5957.0,9,0,1,0,0.0
0,0.271713539,54,1,0.532596176,4340.0,14,0,2,0,2.0
0,1.003765745,59,2,0.461815798,3050.0,10,0,1,0,0.0
1,1.005564621,46,3,1.291727141,2066.0,10,0,1,0,1.0
0,0.031100771,76,0,0.062787443,5000.0,3,0,1,0,0.0
0,0.006214064,46,0,0.214078592,10000.0,9,0,2,0,2.0
0,0.022935278,68,0,0.06163522,5564.0,5,0,0,0,1.0
0,0.044298893,67,0,0.138716618,7900.0,5,0,1,0,0.0
0,0.001692359,36,0,0.657159659,3400.0,13,0,1,0,0.0
0,0.028142589,67,0,0.057323779,6000.0,9,0,0,0,0.0
0,0.003999886,48,0,4371.0,,10,0,4,0,0.0
0,0.005387221,54,0,2898.0,,7,0,1,0,0.0
0,0.467713366,56,0,0.285045019,13660.0,15,0,2,0,1.0
0,0.9999999,38,0,0.379775853,3925.0,3,0,1,0,1.0
0,0.071795214,42,0,1586.0,,4,0,2,0,
0,0.890882736,61,1,0.668197634,7184.0,11,0,2,0,1.0
0,0.271744725,69,0,2330.0,,10,0,1,0,0.0
0,0.355681364,47,0,0.380592232,7800.0,7,0,2,0,0.0
0,1.01754386,26,0,0.067310896,3000.0,6,0,0,0,0.0
0,0.9999999,27,1,89.0,,1,0,0,1,0.0
0,0.220750629,63,0,0.507904337,7400.0,12,0,2,0,0.0
0,0.027080013,64,0,0.469283897,2750.0,10,0,2,0,0.0
1,0.0,31,0,0.730945439,2400.0,8,0,1,0,0.0
0,0.018427035,51,0,1686.0,,6,0,2,0,0.0
0,0.001935421,86,0,0.000488759,2045.0,1,0,0,0,0.0
0,0.757976768,55,2,0.31953587,8962.0,10,1,2,3,1.0
0,0.034269035,62,0,0.186349128,8145.0,9,0,1,0,0.0
0,0.01424155,73,0,0.171049137,7529.0,13,0,0,0,0.0
0,0.0,66,0,0.332365747,6200.0,4,0,1,0,0.0
0,0.008483259,47,0,0.003997716,1750.0,8,0,0,0,0.0
0,0.012132399,60,0,20.0,,9,0,0,0,0.0
0,0.001148571,59,0,3024.0,,6,0,2,0,2.0
0,0.468569267,53,0,0.315447425,6000.0,6,0,1,0,0.0
0,0.0,43,0,0.808533917,2741.0,5,0,2,0,0.0
0,0.416292115,70,1,3309.0,,6,0,1,1,0.0
0,0.0,53,0,0.751179245,2543.0,7,0,1,0,0.0
0,0.118494075,48,0,5802.0,,5,0,2,0,0.0
0,0.028025649,72,0,0.145941623,5001.0,6,0,0,0,0.0
0,0.014310431,56,0,13.0,,2,0,0,0,0.0
0,0.248979252,74,2,0.230699305,15400.0,8,0,2,0,1.0
0,0.09935908,40,0,0.265363128,7875.0,5,0,2,0,2.0
0,0.035988004,42,0,0.090311987,7916.0,3,0,1,0,0.0
0,0.0,47,0,0.317336533,5000.0,4,1,2,0,0.0
0,1.03240262,36,1,0.489727078,3260.0,9,0,1,0,0.0
0,1.003069906,60,0,0.113962013,3000.0,4,0,0,0,1.0
0,0.623825078,53,0,0.391617341,6250.0,6,0,2,0,2.0
0,0.008867272,58,0,0.256641604,5984.0,10,0,1,0,1.0
0,0.030903579,70,0,1017.0,,3,0,1,0,0.0
0,0.018324672,46,0,1131.0,,7,0,0,0,0.0
0,0.138531842,70,0,0.030067758,7083.0,7,0,0,0,0.0
1,0.9999999,43,0,0.407647548,6014.0,2,5,1,1,1.0
0,0.9999999,32,0,0.177955511,4000.0,1,2,0,0,0.0
0,0.127335266,42,0,0.478738851,4820.0,10,0,1,0,1.0
0,0.802586207,46,2,0.56110932,3100.0,12,4,1,0,1.0
0,0.014917816,40,2,2577.0,,17,0,1,0,1.0
0,0.04219578,57,0,1786.0,,10,0,2,0,0.0
0,0.114307453,41,1,0.158811768,3500.0,7,0,0,0,2.0
0,0.676230053,52,0,0.368391816,10800.0,10,0,1,0,3.0
0,0.582834331,23,0,8.0,0.0,1,0,0,0,0.0
0,0.0,51,0,29.0,,7,0,0,0,0.0
0,0.05608208,61,0,0.214990138,6083.0,3,0,1,0,0.0
0,0.0,67,0,0.126619948,10416.0,6,0,2,0,0.0
0,0.180672773,51,0,0.334490239,6914.0,13,0,1,0,2.0
0,0.485138854,66,0,4097.0,,9,0,2,0,0.0
0,0.9999999,42,1,91.0,,0,0,0,0,0.0
0,0.057130076,59,0,0.207258835,3140.0,3,0,0,0,0.0
0,0.411273254,40,0,0.317621853,5600.0,9,0,1,0,0.0
0,0.546484796,60,1,0.763909774,1329.0,8,0,0,0,1.0
0,0.120714767,49,0,0.187866253,2900.0,4,0,0,0,0.0
0,0.012187077,70,0,10.0,,5,0,0,0,0.0
